Suburb,Location [Deg],Distance to CBD [km],Venue Name,Venue Category,Price [$]
Moonee Ponds,"(-37.765575, 144.9212864)",6.5385858297555535,Moonee Valley Racing Club,Racecourse,"1,292,600"
Moonee Ponds,"(-37.765575, 144.9212864)",6.5385858297555535,Moonee Ponds IGA X-press,Grocery Store,"1,292,600"
Moonee Ponds,"(-37.765575, 144.9212864)",6.5385858297555535,Pellagreco,Café,"1,292,600"
Moonee Ponds,"(-37.765575, 144.9212864)",6.5385858297555535,The Coffee Club,Café,"1,292,600"
Moonee Ponds,"(-37.765575, 144.9212864)",6.5385858297555535,42 Café and Bar,Café,"1,292,600"
Moonee Ponds,"(-37.765575, 144.9212864)",6.5385858297555535,Café 2000,Coffee Shop,"1,292,600"
Moonee Ponds,"(-37.765575, 144.9212864)",6.5385858297555535,Chew Chew Café,Café,"1,292,600"
Moonee Ponds,"(-37.765575, 144.9212864)",6.5385858297555535,Degani Bakery & Cafe,Café,"1,292,600"
Moonee Ponds,"(-37.765575, 144.9212864)",6.5385858297555535,bso digital,Print Shop,"1,292,600"
Moonee Ponds,"(-37.765575, 144.9212864)",6.5385858297555535,Spinella's Restaurant,Italian Restaurant,"1,292,600"
Moonee Ponds,"(-37.765575, 144.9212864)",6.5385858297555535,Curators Collective,Café,"1,292,600"
Moonee Ponds,"(-37.765575, 144.9212864)",6.5385858297555535,7-Eleven,Convenience Store,"1,292,600"
Moonee Ponds,"(-37.765575, 144.9212864)",6.5385858297555535,TS14+,Clothing Store,"1,292,600"
Moonee Ponds,"(-37.765575, 144.9212864)",6.5385858297555535,New York Minute,Burger Joint,"1,292,600"
Moonee Ponds,"(-37.765575, 144.9212864)",6.5385858297555535,Il Caminetto,Italian Restaurant,"1,292,600"
Moonee Ponds,"(-37.765575, 144.9212864)",6.5385858297555535,Dolce Latte Gelato Pasticceria,Breakfast Spot,"1,292,600"
Moonee Ponds,"(-37.765575, 144.9212864)",6.5385858297555535,Bardot,Clothing Store,"1,292,600"
Moonee Ponds,"(-37.765575, 144.9212864)",6.5385858297555535,All India Curry Company,Indian Restaurant,"1,292,600"
Moonee Ponds,"(-37.765575, 144.9212864)",6.5385858297555535,Tram Stop 30 (59),Light Rail Station,"1,292,600"
Moonee Ponds,"(-37.765575, 144.9212864)",6.5385858297555535,Vinnies,Thrift / Vintage Store,"1,292,600"
Moonee Ponds,"(-37.765575, 144.9212864)",6.5385858297555535,Bakers Delight,Bakery,"1,292,600"
Moonee Ponds,"(-37.765575, 144.9212864)",6.5385858297555535,Grandpa Joe,Café,"1,292,600"
Moonee Ponds,"(-37.765575, 144.9212864)",6.5385858297555535,Routley's cafe,Café,"1,292,600"
Moonee Ponds,"(-37.765575, 144.9212864)",6.5385858297555535,The Happy Apple Green Grocer,Grocery Store,"1,292,600"
Panton Hill,"(-37.642995, 145.2466058759542)",31.392934599245358,Panton Hill Hotel,Pub,"1,288,000"
Panton Hill,"(-37.642995, 145.2466058759542)",31.392934599245358,Panton Hill General Store,Convenience Store,"1,288,000"
Mount Waverley,"(-37.8752637, 145.1281258)",16.02292760224664,Mount Waverley Village,Shopping Mall,"1,286,600"
Mount Waverley,"(-37.8752637, 145.1281258)",16.02292760224664,Mango Tree Thai,Thai Restaurant,"1,286,600"
Mount Waverley,"(-37.8752637, 145.1281258)",16.02292760224664,Son of Tucci,Australian Restaurant,"1,286,600"
Mount Waverley,"(-37.8752637, 145.1281258)",16.02292760224664,Debarge Hair and Cafe,Salon / Barbershop,"1,286,600"
Mount Waverley,"(-37.8752637, 145.1281258)",16.02292760224664,Ritchies SUPA IGA Mount Waverley,Grocery Store,"1,286,600"
Mount Waverley,"(-37.8752637, 145.1281258)",16.02292760224664,Subway,Sandwich Place,"1,286,600"
Mount Waverley,"(-37.8752637, 145.1281258)",16.02292760224664,Domino's Pizza,Pizza Place,"1,286,600"
Mount Waverley,"(-37.8752637, 145.1281258)",16.02292760224664,Mount Waverley Station,Train Station,"1,286,600"
Mount Waverley,"(-37.8752637, 145.1281258)",16.02292760224664,Woolworths,Supermarket,"1,286,600"
Mount Waverley,"(-37.8752637, 145.1281258)",16.02292760224664,Bakers Delight,Bakery,"1,286,600"
Mount Waverley,"(-37.8752637, 145.1281258)",16.02292760224664,Pizza Hut,Pizza Place,"1,286,600"
Mount Waverley,"(-37.8752637, 145.1281258)",16.02292760224664,Great Eastern Hakka Restaurant,Indian Chinese Restaurant,"1,286,600"
Mount Waverley,"(-37.8752637, 145.1281258)",16.02292760224664,PSW,Kids Store,"1,286,600"
Mount Waverley,"(-37.8752637, 145.1281258)",16.02292760224664,Carmeli old fashion cooking,Restaurant,"1,286,600"
Mount Waverley,"(-37.8752637, 145.1281258)",16.02292760224664,Mount Waverley Fish & Chips,Fish & Chips Shop,"1,286,600"
Mount Waverley,"(-37.8752637, 145.1281258)",16.02292760224664,Marisa,Pizza Place,"1,286,600"
Mount Waverley,"(-37.8752637, 145.1281258)",16.02292760224664,Sammy Boys Pizza,Pizza Place,"1,286,600"
Mount Waverley,"(-37.8752637, 145.1281258)",16.02292760224664,The Fish Inn,Seafood Restaurant,"1,286,600"
Mount Waverley,"(-37.8752637, 145.1281258)",16.02292760224664,Waverley Gymnastics Centre,College Gym,"1,286,600"
Box Hill South,"(-37.8366236, 145.1233644)",14.321937313801465,Gardiners Creek Reserve,Park,"1,283,800"
Box Hill South,"(-37.8366236, 145.1233644)",14.321937313801465,Aldi,Supermarket,"1,283,800"
Box Hill South,"(-37.8366236, 145.1233644)",14.321937313801465,Box Hill Golf Club,Golf Course,"1,283,800"
Box Hill South,"(-37.8366236, 145.1233644)",14.321937313801465,Box Hill Action Indoor Sports,Gym / Fitness Center,"1,283,800"
Box Hill South,"(-37.8366236, 145.1233644)",14.321937313801465,Box Hill Golf Course,Golf Course,"1,283,800"
Box Hill South,"(-37.8366236, 145.1233644)",14.321937313801465,Box Hill Motel,Hostel,"1,283,800"
Box Hill South,"(-37.8366236, 145.1233644)",14.321937313801465,Pro Badminton Academy,Badminton Court,"1,283,800"
Box Hill South,"(-37.8366236, 145.1233644)",14.321937313801465,Liquid Cafe,Café,"1,283,800"
Box Hill South,"(-37.8366236, 145.1233644)",14.321937313801465,Foodies,Restaurant,"1,283,800"
Box Hill South,"(-37.8366236, 145.1233644)",14.321937313801465,Organic Angels,Gourmet Shop,"1,283,800"
Preston West,"(-37.721400349999996, 145.0099893570872)",11.097507794238071,Lady Bower,Café,"1,283,600"
Preston West,"(-37.721400349999996, 145.0099893570872)",11.097507794238071,Reservoir Leisure Centre,Gym,"1,283,600"
Preston West,"(-37.721400349999996, 145.0099893570872)",11.097507794238071,Reservoir SUPA IGA,Grocery Store,"1,283,600"
Preston West,"(-37.721400349999996, 145.0099893570872)",11.097507794238071,Coles,Supermarket,"1,283,600"
Preston West,"(-37.721400349999996, 145.0099893570872)",11.097507794238071,Walid Abouelchamet Milkbar,Food & Drink Shop,"1,283,600"
Preston West,"(-37.721400349999996, 145.0099893570872)",11.097507794238071,Regent Station,Train Station,"1,283,600"
Preston West,"(-37.721400349999996, 145.0099893570872)",11.097507794238071,Alour Cafe,Café,"1,283,600"
Preston West,"(-37.721400349999996, 145.0099893570872)",11.097507794238071,Reservoir Vet Clinic,Pet Store,"1,283,600"
Preston West,"(-37.721400349999996, 145.0099893570872)",11.097507794238071,Crown Pizza & Ribs,Pizza Place,"1,283,600"
Preston West,"(-37.721400349999996, 145.0099893570872)",11.097507794238071,La Porchetta,Italian Restaurant,"1,283,600"
Preston West,"(-37.721400349999996, 145.0099893570872)",11.097507794238071,Bakers Delight,Bakery,"1,283,600"
Preston West,"(-37.721400349999996, 145.0099893570872)",11.097507794238071,All About Hair,Cosmetics Shop,"1,283,600"
Preston West,"(-37.721400349999996, 145.0099893570872)",11.097507794238071,Tasty Rooster,Restaurant,"1,283,600"
Preston West,"(-37.721400349999996, 145.0099893570872)",11.097507794238071,Pizza Hut,Pizza Place,"1,283,600"
Preston West,"(-37.721400349999996, 145.0099893570872)",11.097507794238071,The Flying Loaf Bakery,Bakery,"1,283,600"
Preston West,"(-37.721400349999996, 145.0099893570872)",11.097507794238071,افران البحيره,Bakery,"1,283,600"
Preston West,"(-37.721400349999996, 145.0099893570872)",11.097507794238071,Lakeside Bakery Grocery Coffee,Bakery,"1,283,600"
Preston West,"(-37.721400349999996, 145.0099893570872)",11.097507794238071,Heidelberg Fancy Dress,Accessories Store,"1,283,600"
Preston West,"(-37.721400349999996, 145.0099893570872)",11.097507794238071,Preston Food Truck,Food Truck,"1,283,600"
Preston West,"(-37.721400349999996, 145.0099893570872)",11.097507794238071,KFC,Fast Food Restaurant,"1,283,600"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Harper's kitchen,Café,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Newmarket Hotel,Pub,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Woodfrog Bakery,Bakery,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Mr Wolf Restaurant & Bar,Pizza Place,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,The Post,Pub,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Dear Liza,Café,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Hide & Cheek,Café,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Itali.co,Pizza Place,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,National Theatre,College Theater,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Radio Mexico,Mexican Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Chinta Ria Soul,Malay Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Babu Ji,Indian Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,The Galleon Cafe,Café,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Freddie Wimpoles,Beer Bar,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Theatre Works,Theater,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Miss Jackson,Café,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Derby Thai,Thai Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Milk The Cow,Wine Bar,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,7 Apples,Ice Cream Shop,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Sister of Soul,Vegetarian / Vegan Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Fitzrovia,Australian Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Readings,Bookstore,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Monarch Cakes,Bakery,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Cicciolina,Italian Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Claypots Seafood Bar,Seafood Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Pontoon,Beach Bar,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Donovans,Australian Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Kotch Lane,Café,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,The Banff,Pizza Place,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,St Kilda Beach,Beach,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Phamish,Australian Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,I Carusi II,Pizza Place,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,St Kilda Adventure Playground,Playground,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Palais Theatre,Theater,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,The Local Taphouse,Pub,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Acland Cellars,Liquor Store,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Machi,Japanese Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Quan 88,Vietnamese Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,St Kilda Botanical Gardens,Park,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,St Kilda Night Market,Flea Market,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Lau's Family Kitchen,Cantonese Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Mammy's Boy Chip Shop,Burger Joint,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Ramen No 18,Ramen Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,The Espy,Music Venue,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Leroy Espresso,Café,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Monk Bodhi Dharma,Vegetarian / Vegan Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Matcha Mylk Bar,Vegetarian / Vegan Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Topolino's,Italian Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Captain Baxter,Bar,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Urban Attitude,Gift Shop,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Royal Melbourne Yacht Squadron,Harbor / Marina,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,South Pacific Health Club,Gym,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Bay City Burrito,Burrito Place,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Burger Love,Burger Joint,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Ichi Ni Izakaya,Japanese Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Capri Cafe,Café,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Farmers Market,Farmers Market,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Euro Bites,Café,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Lentil As Anything,Vegetarian / Vegan Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Catani Gardens,Garden,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Iddy Biddy,Bar,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,HannaH,Café,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Grill'd,Burger Joint,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,The Esplanade,Scenic Lookout,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Baker D. Chirico,Bakery,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Jewish Museum of Australia,History Museum,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Staple,Breakfast Spot,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Las Tapas,Tapas Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Vineyard,Australian Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Paper FISH,Fish & Chips Shop,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Republica,Bar,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Garage Espresso,Breakfast Spot,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,29th Apartment,Bar,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Neighbours Cafe,Breakfast Spot,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Aurora Spa Retreat,Spa,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Uncle,Vietnamese Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,i25 espresso/bar,Coffee Shop,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,St Kilda Sea Baths,Pool,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Vegout community gardens,Garden,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,La Roche,Gastropub,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Big Mouth,Bar,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Vegelicious,Vegetarian / Vegan Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Trippy Taco,Taco Place,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Leo's Spaghetti Bar,Italian Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Fernwood Fitness,Gym,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,St. Hotel,Thai Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Habitat HQ Hostel,Hostel,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Dick Whittington Tavern,Bar,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Europa Cakes,Bakery,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Cone Heads Chips & Burgers,Burger Joint,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Woolworths,Supermarket,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,7-Eleven,Convenience Store,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Pizza E Birra,Pizza Place,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Stokehouse,Australian Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Acland St Cantina,Mexican Restaurant,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Anytime Fitness St Kilda,Gym,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Tolarno Hotel,Hotel Bar,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,Mr. Natural Vegetarian Pizza,Pizza Place,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,The Boardwalk Cafe,Café,"1,245,700"
St Kilda,"(-37.8638261, 144.981637)",5.741380558783921,The St Kilda Dispensary,Café,"1,245,700"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Carlton Wine Room,Wine Bar,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,D.O.C. Pizza & Mozzarella Bar,Pizza Place,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Yo-Chi,Frozen Yogurt Shop,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Pidapipó Gelateria,Ice Cream Shop,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Gewürzhaus,Gourmet Shop,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,King & Godfree,Deli / Bodega,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Readings,Bookstore,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Baker D. Chirico,Bakery,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Casa Del Gelato,Ice Cream Shop,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Cinema Nova,Indie Movie Theater,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,D.O.C Espresso,Italian Restaurant,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Assembly Coffee & Tea,Coffee Shop,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Milk the Cow,Cheese Shop,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Koko Black,Dessert Shop,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,La Mama,Indie Theater,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,The Vertue of the Coffee Drink,Coffee Shop,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Wolf's Lair,Bar,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Brunetti,Café,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Vincent The Dog,Café,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Heartattack and Vine,Café,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Melbourne Museum,Museum,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Shakahari,Vegetarian / Vegan Restaurant,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Donnini's Restaurant,Italian Restaurant,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Market Lane Coffee,Coffee Shop,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,IMAX Melbourne,Movie Theater,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Le Miel et la lune,Café,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Papa Gino's,Italian Restaurant,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,La Parisienne Pates,Deli / Bodega,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Universal Restaurant,Italian Restaurant,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Colourful Yunnan,Yunnan Restaurant,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,New York Minute,Burger Joint,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,La Spaghettata,Italian Restaurant,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Ying Thai 2,Thai Restaurant,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Leyalina,Egyptian Restaurant,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Carlton Gardens,Park,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Royal Exhibition Building,Monument / Landmark,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Paris Go Bistro,Wine Bar,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Il Dolce Freddo,Ice Cream Shop,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Campos Coffee,Coffee Shop,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Kaprica,Pizza Place,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Trotters,Italian Restaurant,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Don Tojo,Japanese Restaurant,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Abla's Lebanese Restaurant,Lebanese Restaurant,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Humble Rays,Café,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Green Man's Arms,Pub,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Mint & Co,Hookah Bar,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,The Beaufort,Bar,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Jimmy Watson's Wine Bar And Restaurant,Wine Bar,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,The Rooks Return,Bar,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Carte Crêpes,Café,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Egg Sake Bistro,Japanese Restaurant,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Naked For Satan,Bar,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Mantra Lounge,Vegetarian / Vegan Restaurant,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,House Of Cards,Coffee Shop,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Grub Food Van,Food Truck,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Seven Seeds,Café,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Lincoln Square,Park,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Bon Ap' Petit Bistro,French Restaurant,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Ichi Ni Nana Izakaya,Japanese Restaurant,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Slowpoke,Café,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Village People Hawker Foodhall,Asian Restaurant,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,University House,Lounge,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,The Black Cat,Café,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Scopri,Italian Restaurant,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Naked In The Sky,Roof Deck,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Brunswick Street Alimentari,Deli / Bodega,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,The Catfish,Bar,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Houndstooth,Bar,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Smith & Deli,Deli / Bodega,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Smith & Daughters,Vegetarian / Vegan Restaurant,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,The Olive Jar,Italian Restaurant,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Industry Beans,Café,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Zetta Florence,Paper / Office Supplies Store,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Tamura Sake Bar,Sake Bar,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Stagger Lee's,Café,"1,235,900"
Carlton,"(-37.8004228, 144.9684343)",1.6000006479086166,Uptown Jazz Cafe,Jazz Club,"1,235,900"
