Suburb,Location [Deg],Distance to CBD [km],Venue Name,Venue Category,Price [$]
Caringbah,"(-34.0354477, 151.1248018)",21.7537567212597,Southern Exposure Photography,Photography Studio,"1,081,800"
Caringbah,"(-34.0354477, 151.1248018)",21.7537567212597,McDonald's,Fast Food Restaurant,"1,081,800"
Caringbah,"(-34.0354477, 151.1248018)",21.7537567212597,123inkjets Pty Ltd,Paper / Office Supplies Store,"1,081,800"
Caringbah,"(-34.0354477, 151.1248018)",21.7537567212597,Harvey Norman,Department Store,"1,081,800"
Caringbah,"(-34.0354477, 151.1248018)",21.7537567212597,Freedom,Furniture / Home Store,"1,081,800"
Caringbah,"(-34.0354477, 151.1248018)",21.7537567212597,cafe@home,Café,"1,081,800"
Caringbah,"(-34.0354477, 151.1248018)",21.7537567212597,Parry's Milkbar and Candy Store,Coffee Shop,"1,081,800"
Caringbah,"(-34.0354477, 151.1248018)",21.7537567212597,Tradies Caringbah RSL,Bar,"1,081,800"
Caringbah,"(-34.0354477, 151.1248018)",21.7537567212597,Crunch Fitness,Gym / Fitness Center,"1,081,800"
Caringbah,"(-34.0354477, 151.1248018)",21.7537567212597,Homeworks,Furniture / Home Store,"1,081,800"
Caringbah,"(-34.0354477, 151.1248018)",21.7537567212597,Domayne Caringbah,Furniture / Home Store,"1,081,800"
Caringbah,"(-34.0354477, 151.1248018)",21.7537567212597,Pet Barn,Pet Store,"1,081,800"
Caringbah,"(-34.0354477, 151.1248018)",21.7537567212597,Petbarn,Pet Store,"1,081,800"
Caringbah,"(-34.0354477, 151.1248018)",21.7537567212597,Subway,Sandwich Place,"1,081,800"
Caringbah,"(-34.0354477, 151.1248018)",21.7537567212597,Reef Pools Cronulla,Construction & Landscaping,"1,081,800"
Caringbah,"(-34.0354477, 151.1248018)",21.7537567212597,Piccolo 32,Café,"1,081,800"
Caringbah,"(-34.0354477, 151.1248018)",21.7537567212597,Hudsons Coffee,Café,"1,081,800"
Caringbah,"(-34.0354477, 151.1248018)",21.7537567212597,5 Aside Soccer,Soccer Field,"1,081,800"
Caringbah,"(-34.0354477, 151.1248018)",21.7537567212597,Hairyman Brewery,Brewery,"1,081,800"
Westmead,"(-33.8076498, 150.9877265)",21.809395601427823,PickNick Cafe,Café,"1,075,300"
Westmead,"(-33.8076498, 150.9877265)",21.809395601427823,Lachlan's at Old Government House,Australian Restaurant,"1,075,300"
Westmead,"(-33.8076498, 150.9877265)",21.809395601427823,Subway,Sandwich Place,"1,075,300"
Westmead,"(-33.8076498, 150.9877265)",21.809395601427823,Starbucks,Coffee Shop,"1,075,300"
Westmead,"(-33.8076498, 150.9877265)",21.809395601427823,Oporto,Fast Food Restaurant,"1,075,300"
Westmead,"(-33.8076498, 150.9877265)",21.809395601427823,Michel's Patisserie,Coffee Shop,"1,075,300"
Westmead,"(-33.8076498, 150.9877265)",21.809395601427823,Platforms 3 & 4,Platform,"1,075,300"
Westmead,"(-33.8076498, 150.9877265)",21.809395601427823,Daawat Indian Feast,Indian Restaurant,"1,075,300"
Westmead,"(-33.8076498, 150.9877265)",21.809395601427823,Thai Westmead,Thai Restaurant,"1,075,300"
Westmead,"(-33.8076498, 150.9877265)",21.809395601427823,Organic Green Shop,Café,"1,075,300"
Westmead,"(-33.8076498, 150.9877265)",21.809395601427823,Mons T-way (Southbound),Bus Station,"1,075,300"
Westmead,"(-33.8076498, 150.9877265)",21.809395601427823,Bear Bite Eatery,Café,"1,075,300"
Westmead,"(-33.8076498, 150.9877265)",21.809395601427823,Parramatta Golf Course,Golf Course,"1,075,300"
Westmead,"(-33.8076498, 150.9877265)",21.809395601427823,Ronald McDonald House,Hostel,"1,075,300"
Woronora Heights,"(-34.034387, 151.027167)",26.51297756247622,IGA Woronora Heights,Grocery Store,"1,074,500"
Woronora Heights,"(-34.034387, 151.027167)",26.51297756247622,Woronora Heights,Arcade,"1,074,500"
Mount Colah,"(-33.6719686, 151.1145291)",22.37137968092064,Domino's Pizza,Pizza Place,"1,072,800"
Mount Colah,"(-33.6719686, 151.1145291)",22.37137968092064,Mount Colah Station,Train Station,"1,072,800"
Mount Colah,"(-33.6719686, 151.1145291)",22.37137968092064,Jim And Harry's,Fast Food Restaurant,"1,072,800"
Mount Colah,"(-33.6719686, 151.1145291)",22.37137968092064,Bite Me Bakehouse,Bakery,"1,072,800"
Mount Colah,"(-33.6719686, 151.1145291)",22.37137968092064,Mt Colah,Other Great Outdoors,"1,072,800"
Mount Colah,"(-33.6719686, 151.1145291)",22.37137968092064,Asquith Golf Club,Golf Course,"1,072,800"
Mount Colah,"(-33.6719686, 151.1145291)",22.37137968092064,McDonald's,Fast Food Restaurant,"1,072,800"
Voyager Point,"(-33.9586149, 150.9738889)",25.215753818659483,Voyager Point Lake,Lake,"1,065,700"
Voyager Point,"(-33.9586149, 150.9738889)",25.215753818659483,Campbelltown Tree,Tree,"1,065,700"
Voyager Point,"(-33.9586149, 150.9738889)",25.215753818659483,Lieutenant Cantello Reserve,Park,"1,065,700"
Voyager Point,"(-33.9586149, 150.9738889)",25.215753818659483,Deepwater Motor Boat Club,Harbor / Marina,"1,065,700"
Voyager Point,"(-33.9586149, 150.9738889)",25.215753818659483,Deepwater Park,Lake,"1,065,700"
Voyager Point,"(-33.9586149, 150.9738889)",25.215753818659483,Kokoda Oval,Athletics & Sports,"1,065,700"
Peakhurst,"(-33.9616444, 151.0590667)",18.76918205418881,A.M.R.A. Clubroom,Exhibit,"1,044,000"
Peakhurst,"(-33.9616444, 151.0590667)",18.76918205418881,IGA Peakhurst,Grocery Store,"1,044,000"
Peakhurst,"(-33.9616444, 151.0590667)",18.76918205418881,Charlie Lovett,Café,"1,044,000"
Peakhurst,"(-33.9616444, 151.0590667)",18.76918205418881,Woolworths,Supermarket,"1,044,000"
Peakhurst,"(-33.9616444, 151.0590667)",18.76918205418881,Peakhurst Inn,Pub,"1,044,000"
Peakhurst,"(-33.9616444, 151.0590667)",18.76918205418881,Ken Rosewall Tennis Centre,Tennis Court,"1,044,000"
Peakhurst,"(-33.9616444, 151.0590667)",18.76918205418881,Peakhurst Foodies and Farmers Market,Market,"1,044,000"
Peakhurst,"(-33.9616444, 151.0590667)",18.76918205418881,Peakhurst West Shops,Shop & Service,"1,044,000"
Peakhurst,"(-33.9616444, 151.0590667)",18.76918205418881,Crunch Fitness,Gym,"1,044,000"
Peakhurst,"(-33.9616444, 151.0590667)",18.76918205418881,Rock Mortar Thai Eatery,Thai Restaurant,"1,044,000"
Peakhurst,"(-33.9616444, 151.0590667)",18.76918205418881,New Village Fruit Market,Grocery Store,"1,044,000"
Peakhurst,"(-33.9616444, 151.0590667)",18.76918205418881,St George Maso's,Bar,"1,044,000"
Peakhurst,"(-33.9616444, 151.0590667)",18.76918205418881,Russo's Pizzeria Ristorante,Italian Restaurant,"1,044,000"
The Ponds,"(-33.7066667, 150.9091667)",32.864491413261995,The Ponds Parkrun,Athletics & Sports,"1,043,600"
The Ponds,"(-33.7066667, 150.9091667)",32.864491413261995,The Ponds Shopping Centre,Shopping Mall,"1,043,600"
The Ponds,"(-33.7066667, 150.9091667)",32.864491413261995,Woolworths,Grocery Store,"1,043,600"
The Ponds,"(-33.7066667, 150.9091667)",32.864491413261995,Leaf Cafe & Co,Coffee Shop,"1,043,600"
The Ponds,"(-33.7066667, 150.9091667)",32.864491413261995,Sahara Street Food,Turkish Restaurant,"1,043,600"
The Ponds,"(-33.7066667, 150.9091667)",32.864491413261995,Koko,Thai Restaurant,"1,043,600"
The Ponds,"(-33.7066667, 150.9091667)",32.864491413261995,Oliver Brown,Café,"1,043,600"
The Ponds,"(-33.7066667, 150.9091667)",32.864491413261995,All Hills Pest Control,Business Service,"1,043,600"
Kirrawee,"(-34.0344781, 151.0726428)",23.955926818660842,Moim Japan Kitchen,Japanese Restaurant,"1,040,700"
Kirrawee,"(-34.0344781, 151.0726428)",23.955926818660842,The Prince,Hotel Bar,"1,040,700"
Kirrawee,"(-34.0344781, 151.0726428)",23.955926818660842,My Caffeine Romance,Café,"1,040,700"
Kirrawee,"(-34.0344781, 151.0726428)",23.955926818660842,Hazelhurst Regional Gallery & Arts Centre,Art Gallery,"1,040,700"
Kirrawee,"(-34.0344781, 151.0726428)",23.955926818660842,7-Eleven,Convenience Store,"1,040,700"
Kirrawee,"(-34.0344781, 151.0726428)",23.955926818660842,McDonald's,Fast Food Restaurant,"1,040,700"
Kirrawee,"(-34.0344781, 151.0726428)",23.955926818660842,Kirrawee Shops,Shop & Service,"1,040,700"
Kirrawee,"(-34.0344781, 151.0726428)",23.955926818660842,David Wilson Chemist,Pharmacy,"1,040,700"
Yarrawarrah,"(-34.056681, 151.0308884)",28.205810976134487,Pizza League,Pizza Place,"1,039,000"
Yarrawarrah,"(-34.056681, 151.0308884)",28.205810976134487,The Windmill,Pharmacy,"1,039,000"
Yarrawarrah,"(-34.056681, 151.0308884)",28.205810976134487,Yarrawarrah Reserve,Park,"1,039,000"
Yarrawarrah,"(-34.056681, 151.0308884)",28.205810976134487,Sunny's Tokyo Sushi,Sushi Restaurant,"1,039,000"
Great Mackerel Beach,"(-33.591505, 151.2988852)",30.188485456692,Mackerel Beach,Beach,"1,038,300"
Great Mackerel Beach,"(-33.591505, 151.2988852)",30.188485456692,Little Black Shack,Vacation Rental,"1,038,300"
Great Mackerel Beach,"(-33.591505, 151.2988852)",30.188485456692,Currawong Beach,Beach,"1,038,300"
Rouse Hill,"(-33.6774941, 150.9160933)",34.0740591444742,Australian Hotel And Brewery,Brewery,"1,033,100"
Rouse Hill,"(-33.6774941, 150.9160933)",34.0740591444742,Rouse Hill Regional Park,Park,"1,033,100"
Rouse Hill,"(-33.6774941, 150.9160933)",34.0740591444742,IGA Rouse Hill,Grocery Store,"1,033,100"
Rouse Hill,"(-33.6774941, 150.9160933)",34.0740591444742,Hungry Jack's,Fast Food Restaurant,"1,033,100"
Rouse Hill,"(-33.6774941, 150.9160933)",34.0740591444742,Domino's Pizza,Pizza Place,"1,033,100"
Rouse Hill,"(-33.6774941, 150.9160933)",34.0740591444742,Aldi,Supermarket,"1,033,100"
Rouse Hill,"(-33.6774941, 150.9160933)",34.0740591444742,McDonald's,Fast Food Restaurant,"1,033,100"
Rouse Hill,"(-33.6774941, 150.9160933)",34.0740591444742,Red Rooster,Fast Food Restaurant,"1,033,100"
Rouse Hill,"(-33.6774941, 150.9160933)",34.0740591444742,Soul Pattinson Chemist,Pharmacy,"1,033,100"
Rouse Hill,"(-33.6774941, 150.9160933)",34.0740591444742,Rouse Hill Village Centre,Shopping Mall,"1,033,100"
Rouse Hill,"(-33.6774941, 150.9160933)",34.0740591444742,Yee's Palace Chinese Restaurant,Chinese Restaurant,"1,033,100"
Rouse Hill,"(-33.6774941, 150.9160933)",34.0740591444742,Fresh And Simple,Café,"1,033,100"
Berowra,"(-33.6264261, 151.1473881)",26.12838345075069,Subway,Sandwich Place,"1,026,000"
Berowra,"(-33.6264261, 151.1473881)",26.12838345075069,Shell,Gas Station,"1,026,000"
Berowra,"(-33.6264261, 151.1473881)",26.12838345075069,Berowra Park,Soccer Field,"1,026,000"
Berowra,"(-33.6264261, 151.1473881)",26.12838345075069,Berowra Chinese Restaurant,Chinese Restaurant,"1,026,000"
Berowra,"(-33.6264261, 151.1473881)",26.12838345075069,Berowra Community Hall,Park,"1,026,000"
Berowra,"(-33.6264261, 151.1473881)",26.12838345075069,Platforms 1 & 2,Platform,"1,026,000"
Berowra,"(-33.6264261, 151.1473881)",26.12838345075069,BWS,Liquor Store,"1,026,000"
Berowra,"(-33.6264261, 151.1473881)",26.12838345075069,Top of the Ridge Cakes & Pies,Bakery,"1,026,000"
Berowra,"(-33.6264261, 151.1473881)",26.12838345075069,Platform 3,Platform,"1,026,000"
Berowra,"(-33.6264261, 151.1473881)",26.12838345075069,Berowra Pizza Restaurant,Pizza Place,"1,026,000"
Berowra,"(-33.6264261, 151.1473881)",26.12838345075069,Berowra Take Away Food,Fast Food Restaurant,"1,026,000"
Berowra,"(-33.6264261, 151.1473881)",26.12838345075069,Berowra Station Bus Stop,Bus Station,"1,026,000"
Berowra,"(-33.6264261, 151.1473881)",26.12838345075069,Berowra Station,Train Station,"1,026,000"
Belmore,"(-33.9194073, 151.0878936)",13.884046393044764,Yiro Yiro,Greek Restaurant,"1,024,100"
Belmore,"(-33.9194073, 151.0878936)",13.884046393044764,C-Life Gym,Gym / Fitness Center,"1,024,100"
Belmore,"(-33.9194073, 151.0878936)",13.884046393044764,Belmore Awafy,Lebanese Restaurant,"1,024,100"
Belmore,"(-33.9194073, 151.0878936)",13.884046393044764,Hoa Hung Tofu,Food & Drink Shop,"1,024,100"
Belmore,"(-33.9194073, 151.0878936)",13.884046393044764,Belmore Sports Ground,Football Stadium,"1,024,100"
Belmore,"(-33.9194073, 151.0878936)",13.884046393044764,Warung Ita,Indonesian Restaurant,"1,024,100"
Belmore,"(-33.9194073, 151.0878936)",13.884046393044764,Dynasty Chinese Restaurant,Chinese Restaurant,"1,024,100"
Belmore,"(-33.9194073, 151.0878936)",13.884046393044764,McDonald's,Fast Food Restaurant,"1,024,100"
Belmore,"(-33.9194073, 151.0878936)",13.884046393044764,Jobel's Cafe,Café,"1,024,100"
Belmore,"(-33.9194073, 151.0878936)",13.884046393044764,7-Eleven,Convenience Store,"1,024,100"
Belmore,"(-33.9194073, 151.0878936)",13.884046393044764,Lakemba Pizza,Pizza Place,"1,024,100"
Belmore,"(-33.9194073, 151.0878936)",13.884046393044764,IGA Lakemba,Grocery Store,"1,024,100"
Belmore,"(-33.9194073, 151.0878936)",13.884046393044764,Limnos Fish Market,Fish Market,"1,024,100"
Belmore,"(-33.9194073, 151.0878936)",13.884046393044764,Wok Thai,Thai Restaurant,"1,024,100"
Belmore,"(-33.9194073, 151.0878936)",13.884046393044764,Flame'n Good,BBQ Joint,"1,024,100"
Belmore,"(-33.9194073, 151.0878936)",13.884046393044764,The Bulldog Belmore,Café,"1,024,100"
Belmore,"(-33.9194073, 151.0878936)",13.884046393044764,Domino's Pizza,Pizza Place,"1,024,100"
Belmore,"(-33.9194073, 151.0878936)",13.884046393044764,KFC,Fast Food Restaurant,"1,024,100"
Belmore,"(-33.9194073, 151.0878936)",13.884046393044764,Aldi,Supermarket,"1,024,100"
Belmore,"(-33.9194073, 151.0878936)",13.884046393044764,Al Aseel,Lebanese Restaurant,"1,024,100"
Belmore,"(-33.9194073, 151.0878936)",13.884046393044764,Al Fayhaa Bakery,Bakery,"1,024,100"
Belmore,"(-33.9194073, 151.0878936)",13.884046393044764,Thai Hutt Restaurant,Thai Restaurant,"1,024,100"
Belmore,"(-33.9194073, 151.0878936)",13.884046393044764,Desi Hut,Indian Restaurant,"1,024,100"
Belmore,"(-33.9194073, 151.0878936)",13.884046393044764,Ali Supermarket,Supermarket,"1,024,100"
Belmore,"(-33.9194073, 151.0878936)",13.884046393044764,Urban Culture,Boutique,"1,024,100"
Warwick Farm,"(-33.915, 150.9344444)",26.929022330867404,Madera Kafe Restoran,Café,"1,023,300"
Warwick Farm,"(-33.915, 150.9344444)",26.929022330867404,Anytime Fitness Liverpool,Gym,"1,023,300"
Warwick Farm,"(-33.915, 150.9344444)",26.929022330867404,Myer,Department Store,"1,023,300"
Warwick Farm,"(-33.915, 150.9344444)",26.929022330867404,Subway,Sandwich Place,"1,023,300"
Warwick Farm,"(-33.915, 150.9344444)",26.929022330867404,Warwick Farm Station,Train Station,"1,023,300"
Warwick Farm,"(-33.915, 150.9344444)",26.929022330867404,Platform 2,Platform,"1,023,300"
Warwick Farm,"(-33.915, 150.9344444)",26.929022330867404,Hungry Jack's,Fast Food Restaurant,"1,023,300"
Warwick Farm,"(-33.915, 150.9344444)",26.929022330867404,Warwick Farm Racecourse,Racetrack,"1,023,300"
Warwick Farm,"(-33.915, 150.9344444)",26.929022330867404,KFC,Fast Food Restaurant,"1,023,300"
Warwick Farm,"(-33.915, 150.9344444)",26.929022330867404,Warwick Farm Racecourse Station,Train Station,"1,023,300"
Warwick Farm,"(-33.915, 150.9344444)",26.929022330867404,Outback Jacks Bar & Grill,Steakhouse,"1,023,300"
Warwick Farm,"(-33.915, 150.9344444)",26.929022330867404,Farmers Market,Farmers Market,"1,023,300"
Warwick Farm,"(-33.915, 150.9344444)",26.929022330867404,Lone Star Rib house,Steakhouse,"1,023,300"
Warwick Farm,"(-33.915, 150.9344444)",26.929022330867404,Lincraft,Arts & Crafts Store,"1,023,300"
Warwick Farm,"(-33.915, 150.9344444)",26.929022330867404,Bigge Park,Park,"1,023,300"
Warwick Farm,"(-33.915, 150.9344444)",26.929022330867404,Vine & Grind Espresso Bar,Café,"1,023,300"
Heathcote,"(-34.0848266, 151.007392)",32.00349151847891,Heathcote IGA,Grocery Store,"1,020,100"
Heathcote,"(-34.0848266, 151.007392)",32.00349151847891,Heathcote Hotel,Pub,"1,020,100"
Heathcote,"(-34.0848266, 151.007392)",32.00349151847891,Sydney Wildflower Nursery,Flower Shop,"1,020,100"
Heathcote,"(-34.0848266, 151.007392)",32.00349151847891,Subway,Sandwich Place,"1,020,100"
Heathcote,"(-34.0848266, 151.007392)",32.00349151847891,Fish & Chip Shop,Fast Food Restaurant,"1,020,100"
Heathcote,"(-34.0848266, 151.007392)",32.00349151847891,Heathcote Station,Train Station,"1,020,100"
Heathcote,"(-34.0848266, 151.007392)",32.00349151847891,BWS,Liquor Store,"1,020,100"
Heathcote,"(-34.0848266, 151.007392)",32.00349151847891,Hungry Jack's,Fast Food Restaurant,"1,020,100"
Heathcote,"(-34.0848266, 151.007392)",32.00349151847891,Karloo Track,Trail,"1,020,100"
Heathcote,"(-34.0848266, 151.007392)",32.00349151847891,McDonald's,Fast Food Restaurant,"1,020,100"
Glenwood,"(-33.7331483, 150.928232)",29.909050428655853,Woolworths,Supermarket,"1,017,600"
Glenwood,"(-33.7331483, 150.928232)",29.909050428655853,King of Kebabs,Middle Eastern Restaurant,"1,017,600"
Glenwood,"(-33.7331483, 150.928232)",29.909050428655853,Pizza Hut,Pizza Place,"1,017,600"
Glenwood,"(-33.7331483, 150.928232)",29.909050428655853,Glenwood Village Shopping Centre,Shopping Plaza,"1,017,600"
Glenwood,"(-33.7331483, 150.928232)",29.909050428655853,Red Rooster,Fast Food Restaurant,"1,017,600"
Glenwood,"(-33.7331483, 150.928232)",29.909050428655853,Sorrento Tway Station,Bus Station,"1,017,600"
Glenwood,"(-33.7331483, 150.928232)",29.909050428655853,Glenwood Park Reserve,Park,"1,017,600"
Gymea,"(-34.0341447, 151.085653)",23.278350944359108,Hazelhurst Regional Gallery & Arts Centre,Art Gallery,"1,012,300"
Gymea,"(-34.0341447, 151.085653)",23.278350944359108,Bianco Nero,Café,"1,012,300"
Gymea,"(-34.0341447, 151.085653)",23.278350944359108,Gymea Station,Train Station,"1,012,300"
Gymea,"(-34.0341447, 151.085653)",23.278350944359108,Caruso's,Italian Restaurant,"1,012,300"
Gymea,"(-34.0341447, 151.085653)",23.278350944359108,The Prince,Hotel Bar,"1,012,300"
Gymea,"(-34.0341447, 151.085653)",23.278350944359108,Gymea Hotel,Pub,"1,012,300"
Gymea,"(-34.0341447, 151.085653)",23.278350944359108,7-Eleven Gymea,Convenience Store,"1,012,300"
Gymea,"(-34.0341447, 151.085653)",23.278350944359108,Domino's Pizza,Pizza Place,"1,012,300"
Gymea,"(-34.0341447, 151.085653)",23.278350944359108,Subway,Sandwich Place,"1,012,300"
Gymea,"(-34.0341447, 151.085653)",23.278350944359108,Cafe Twelve,Café,"1,012,300"
Gymea,"(-34.0341447, 151.085653)",23.278350944359108,Tradies,Pub,"1,012,300"
Gymea,"(-34.0341447, 151.085653)",23.278350944359108,The Peppertree,Restaurant,"1,012,300"
Gymea,"(-34.0341447, 151.085653)",23.278350944359108,Bianchini's Espresso,Café,"1,012,300"
Gymea,"(-34.0341447, 151.085653)",23.278350944359108,K&M Food Bar,Burger Joint,"1,012,300"
Gymea,"(-34.0341447, 151.085653)",23.278350944359108,7-Eleven,Convenience Store,"1,012,300"
Gymea,"(-34.0341447, 151.085653)",23.278350944359108,David Wilson Chemist,Pharmacy,"1,012,300"
Bangor,"(-34.0155034, 151.0334872)",24.57315088335943,Bangor Tavern,Pub,"1,010,100"
Bangor,"(-34.0155034, 151.0334872)",24.57315088335943,Bangor Chicken Spot,Burger Joint,"1,010,100"
Bangor,"(-34.0155034, 151.0334872)",24.57315088335943,Bangor Shopping Centre,Shopping Mall,"1,010,100"
Bangor,"(-34.0155034, 151.0334872)",24.57315088335943,Thailicious,Thai Restaurant,"1,010,100"
Kellyville Ridge,"(-33.7025, 150.9186111)",32.349433475800446,Dan Murphy's,Liquor Store,"1,009,000"
Kellyville Ridge,"(-33.7025, 150.9186111)",32.349433475800446,The Ponds Parkrun,Athletics & Sports,"1,009,000"
Kellyville Ridge,"(-33.7025, 150.9186111)",32.349433475800446,Kellyville Ridge,Park,"1,009,000"
Kellyville Ridge,"(-33.7025, 150.9186111)",32.349433475800446,The Ponds Shopping Centre,Shopping Mall,"1,009,000"
Kellyville Ridge,"(-33.7025, 150.9186111)",32.349433475800446,Woolworths,Grocery Store,"1,009,000"
Kellyville Ridge,"(-33.7025, 150.9186111)",32.349433475800446,Leaf Cafe & Co,Coffee Shop,"1,009,000"
Kellyville Ridge,"(-33.7025, 150.9186111)",32.349433475800446,Ettamogah Hotel,Pub,"1,009,000"
Kellyville Ridge,"(-33.7025, 150.9186111)",32.349433475800446,Koko,Thai Restaurant,"1,009,000"
Kellyville Ridge,"(-33.7025, 150.9186111)",32.349433475800446,McDonald's,Fast Food Restaurant,"1,009,000"
Berowra Heights,"(-33.6095775, 151.1373221)",28.172426132833,IGA Berowra,Grocery Store,"1,008,400"
Berowra Heights,"(-33.6095775, 151.1373221)",28.172426132833,Absolute Thai Restaurant,Thai Restaurant,"1,008,400"
Berowra Heights,"(-33.6095775, 151.1373221)",28.172426132833,Coles,Supermarket,"1,008,400"
Berowra Heights,"(-33.6095775, 151.1373221)",28.172426132833,Cafe Laurella Berowra,Café,"1,008,400"
Berowra Heights,"(-33.6095775, 151.1373221)",28.172426132833,Michel's Patisserie,Coffee Shop,"1,008,400"
Berowra Heights,"(-33.6095775, 151.1373221)",28.172426132833,Berowra True Taste,Burger Joint,"1,008,400"
Berowra Heights,"(-33.6095775, 151.1373221)",28.172426132833,Berowra Village Shopping Centre,Shopping Mall,"1,008,400"
Berowra Heights,"(-33.6095775, 151.1373221)",28.172426132833,Berowra Village Tavern,Pub,"1,008,400"
Berowra Heights,"(-33.6095775, 151.1373221)",28.172426132833,Bambinos Pizza And Pasta,Pizza Place,"1,008,400"
Jannali,"(-34.0163159, 151.0658096)",22.69109616585557,Smiley Thai,Thai Restaurant,"1,006,900"
Jannali,"(-34.0163159, 151.0658096)",22.69109616585557,Sakura Fresh Sushi,Japanese Restaurant,"1,006,900"
Jannali,"(-34.0163159, 151.0658096)",22.69109616585557,Vickers Bakery,Bakery,"1,006,900"
Jannali,"(-34.0163159, 151.0658096)",22.69109616585557,IGA Jannali,Grocery Store,"1,006,900"
Jannali,"(-34.0163159, 151.0658096)",22.69109616585557,Flamin' Chix,Fast Food Restaurant,"1,006,900"
Jannali,"(-34.0163159, 151.0658096)",22.69109616585557,Moksha,Indian Restaurant,"1,006,900"
Jannali,"(-34.0163159, 151.0658096)",22.69109616585557,Fiori's,Pizza Place,"1,006,900"
Jannali,"(-34.0163159, 151.0658096)",22.69109616585557,Tony's Pizza & Pasta,Pizza Place,"1,006,900"
Jannali,"(-34.0163159, 151.0658096)",22.69109616585557,Authentic Thai,Thai Restaurant,"1,006,900"
Jannali,"(-34.0163159, 151.0658096)",22.69109616585557,Vinh Thanh Hot Bread,Bakery,"1,006,900"
Jannali,"(-34.0163159, 151.0658096)",22.69109616585557,Jannali Village Seafood,Seafood Restaurant,"1,006,900"
Wentworthville,"(-33.8066667, 150.9677778)",23.630762317525953,T. Top Thai,Thai Restaurant,"1,006,300"
Wentworthville,"(-33.8066667, 150.9677778)",23.630762317525953,Udaya Indian Supermarket,Gourmet Shop,"1,006,300"
Wentworthville,"(-33.8066667, 150.9677778)",23.630762317525953,Wentworthville Leagues Club,Bar,"1,006,300"
Wentworthville,"(-33.8066667, 150.9677778)",23.630762317525953,SUPA IGA Wentworthville,Grocery Store,"1,006,300"
Wentworthville,"(-33.8066667, 150.9677778)",23.630762317525953,Domino's Pizza,Pizza Place,"1,006,300"
Wentworthville,"(-33.8066667, 150.9677778)",23.630762317525953,Subway,Sandwich Place,"1,006,300"
Wentworthville,"(-33.8066667, 150.9677778)",23.630762317525953,Pizza Hut,Pizza Place,"1,006,300"
Wentworthville,"(-33.8066667, 150.9677778)",23.630762317525953,Luwint Pty Ltd,Business Service,"1,006,300"
Wentworthville,"(-33.8066667, 150.9677778)",23.630762317525953,Wentworthville Take Away & Milk Bar,Fish & Chips Shop,"1,006,300"
Wentworthville,"(-33.8066667, 150.9677778)",23.630762317525953,Bonds Factory Outlet,Clothing Store,"1,006,300"
Wentworthville,"(-33.8066667, 150.9677778)",23.630762317525953,Ringrose Park,Park,"1,006,300"
Wentworthville,"(-33.8066667, 150.9677778)",23.630762317525953,Lawsons Bistro,Australian Restaurant,"1,006,300"
Wentworthville,"(-33.8066667, 150.9677778)",23.630762317525953,Oporto,Portuguese Restaurant,"1,006,300"
Wentworthville,"(-33.8066667, 150.9677778)",23.630762317525953,Ibis Budget Wentworthville,Hotel,"1,006,300"
Abbotsbury,"(-33.8692846, 150.8667029)",32.40356187945043,Calmsley Hill City Farm,Farm,"1,003,000"
Abbotsbury,"(-33.8692846, 150.8667029)",32.40356187945043,Abbotsbury Shops,Convenience Store,"1,003,000"
Abbotsbury,"(-33.8692846, 150.8667029)",32.40356187945043,Stockdale Reserve,Park,"1,003,000"
Abbotsbury,"(-33.8692846, 150.8667029)",32.40356187945043,Sydney united sports centre,Athletics & Sports,"1,003,000"
Abbotsbury,"(-33.8692846, 150.8667029)",32.40356187945043,HSC Success Tutoring,Preschool,"1,003,000"
Menai,"(-34.014811, 151.0164823)",25.62758298023481,Cafe Vostro,Café,"999,900"
Menai,"(-34.014811, 151.0164823)",25.62758298023481,Dan Murphy's,Liquor Store,"999,900"
Menai,"(-34.014811, 151.0164823)",25.62758298023481,Woolworths,Supermarket,"999,900"
Menai,"(-34.014811, 151.0164823)",25.62758298023481,Boost Juice,Juice Bar,"999,900"
Menai,"(-34.014811, 151.0164823)",25.62758298023481,Menai Marketplace,Shopping Mall,"999,900"
Menai,"(-34.014811, 151.0164823)",25.62758298023481,Rocksalt Restaurant,Australian Restaurant,"999,900"
Menai,"(-34.014811, 151.0164823)",25.62758298023481,Club Menai,Bar,"999,900"
Menai,"(-34.014811, 151.0164823)",25.62758298023481,SUPA IGA Menai,Grocery Store,"999,900"
Menai,"(-34.014811, 151.0164823)",25.62758298023481,7-Eleven,Convenience Store,"999,900"
Menai,"(-34.014811, 151.0164823)",25.62758298023481,KFC,Fast Food Restaurant,"999,900"
Menai,"(-34.014811, 151.0164823)",25.62758298023481,McDonald's,Fast Food Restaurant,"999,900"
Menai,"(-34.014811, 151.0164823)",25.62758298023481,Big W,Department Store,"999,900"
Menai,"(-34.014811, 151.0164823)",25.62758298023481,Soul Pattison Chemist Menai Marketplace,Pharmacy,"999,900"
Menai,"(-34.014811, 151.0164823)",25.62758298023481,Moon's Fresh Sushi,Sushi Restaurant,"999,900"
Menai,"(-34.014811, 151.0164823)",25.62758298023481,Grissini Ristorante,Italian Restaurant,"999,900"
Menai,"(-34.014811, 151.0164823)",25.62758298023481,Menai Indoor Sports Centre,Basketball Court,"999,900"
Menai,"(-34.014811, 151.0164823)",25.62758298023481,EB Games,Video Game Store,"999,900"
